Ngày,Lần cuối,lag_1,lag_3,lag_7,lag_14,lag_30,pct_change_1d,pct_change_7d,ma7,ma30,ma_spread,vol7,vol30,dow,month,label_price_t_plus_h,label_return_t_plus_h
2013-09-11,21110.0,0.3202841453858779,0.3325433738311759,0.33465144960650217,0.3355368164334203,0.35237064103899,0.6837333306907737,-0.25217964512181695,0.3305614103904057,0.3319580378315246,-0.045719242489196975,-0.055432003548946056,-0.2968820690000205,-0.0006312985102631297,0.7198643318164174,21080.0,-0.0014211274277593558
2013-09-12,21080.0,0.3286880015445428,0.3269403473569366,0.33465144960650217,0.33833959521547513,0.34956601901236434,-0.7810518911097384,-0.5666356773690603,0.3289604524457863,0.3314907754851901,-0.08995912541647334,0.03460156827696849,-0.3057301265464472,0.7063178165661438,0.7198643318164174,21080.0,0.0
2013-09-13,21080.0,0.3202841453858779,0.3213373208826974,0.34025539246358544,0.3439451527795848,0.3439567749591131,-0.04918006187166498,-0.7756780349777496,0.32655901552885513,0.33121041807738966,-0.17271372995114254,-0.06246288169823056,-0.3063677773105879,1.4132669316425506,0.7198643318164174,21090.0,0.0004743833017077799
2013-09-16,21090.0,0.3202841453858779,0.32974186059405625,0.33465144960650217,0.34114237399753,0.33554290887923616,0.19512440231581454,-0.4618169999533125,0.3253582970703901,0.33130387054665716,-0.22319924340940336,-0.1306731302319075,-0.3079207930183292,-1.4145295286630768,0.7198643318164174,21090.0,0.0
2013-09-17,21090.0,0.32308543077209956,0.3213373208826974,0.33465144960650217,0.3327340376513655,0.32993366482598485,-0.04918006187166498,-0.4618169999533125,0.324157578611925,0.33158422795445763,-0.2809713258203733,-0.259175841060927,-0.3185971906181127,-0.70758041358667,0.7198643318164174,21110.0,0.000948316737790422
2013-09-18,21110.0,0.32308543077209956,0.3213373208826974,0.3290475067494189,0.33833959521547513,0.32432442077273355,0.4391971884907582,-0.04244293609370837,0.3245578180980804,0.33223839523932513,-0.29086024082763284,-0.20638170681099313,-0.34716454894359944,-0.0006312985102631297,0.7198643318164174,21100.0,-0.0004737091425864519
2013-09-19,21100.0,0.3286880015445428,0.324138834119817,0.32344356389233564,0.33833959521547513,0.3327382868526105,-0.2931373382843752,0.06267418096761104,0.3253582970703901,0.3325187526471256,-0.27056194160217195,-0.22654966852063388,-0.3549043438887302,0.7063178165661438,0.7198643318164174,21080.0,-0.0009478672985781991
2013-09-20,21080.0,0.32588671615832115,0.324138834119817,0.33184947817796057,0.33833959521547513,0.3327382868526105,-0.5373258538216161,-0.46196596065071927,0.324157578611925,0.3326122051163921,-0.321047455060393,-0.25917584106094177,-0.35977657095782606,1.4132669316425506,0.7198643318164174,21080.0,0.0
2013-09-23,21080.0,0.3202841453858779,0.32974186059405625,0.32344356389233564,0.33833959521547513,0.3341405978659233,-0.04918006187166498,-0.14736096770606916,0.324157578611925,0.33265893135102587,-0.32286909729859015,-0.25917584106094177,-0.36199982397884484,-1.4145295286630768,0.7198643318164174,21090.0,0.0004743833017077799
2013-09-24,21090.0,0.3202841453858779,0.3269403473569366,0.32344356389233564,0.3439451527795848,0.3327382868526105,0.19512440231581454,-0.04234339336922905,0.3245578180980804,0.3328458362895599,-0.314541589924037,-0.2829158444771521,-0.370135271770352,-0.70758041358667,0.7198643318164174,21090.0,0.0
2013-09-25,21090.0,0.32308543077209956,0.3213373208826974,0.32624553532087724,0.33833959521547513,0.3327382868526105,-0.04918006187166498,-0.14736096770606916,0.3245578180980804,0.33303274122809284,-0.32182815887674615,-0.2829158444771521,-0.37878301362864825,-0.0006312985102631297,0.7198643318164174,21090.0,0.0
2013-09-26,21090.0,0.32308543077209956,0.3213373208826974,0.32624553532087724,0.33833959521547513,0.3327382868526105,-0.04918006187166498,-0.14736096770606916,0.3245578180980804,0.33321964616662686,-0.3291147278294951,-0.2829158444771521,-0.3879871141552581,0.7063178165661438,0.7198643318164174,21112.0,0.0010431484115694643
2013-09-27,21112.0,0.32308543077209956,0.324138834119817,0.33184947817796057,0.3327340376513655,0.3341405978659233,0.4880349135269776,-0.12638730150975258,0.32463786599531125,0.3335654203029142,-0.33947206512660627,-0.2665764448656272,-0.3945885752308292,1.4132669316425506,0.7198643318164174,21112.0,0.0
2013-09-30,21112.0,0.32924825862178714,0.324138834119817,0.3290475067494189,0.3271284800872558,0.3327382868526105,-0.04918006187166498,-0.021459329771255874,0.3251181533786975,0.3339579206738353,-0.33603696833461255,-0.20638170681084494,-0.4061911365730397,-1.4145295286630768,0.7198643318164174,21090.0,-0.001042061386888973
2013-10-01,21090.0,0.32924825862178714,0.324138834119817,0.32344356389233564,0.3355368164334203,0.3327382868526105,-0.5858352262880435,-0.04234339336922905,0.32551839286485185,0.33414482561236825,-0.3277094609600594,-0.2392242182484424,-0.4180097238002262,-0.70758041358667,1.0116753994166894,21090.0,0.0
2013-10-02,21090.0,0.32308543077209956,0.33030216324148015,0.32344356389233564,0.3271284800872558,0.3327382868526105,-0.04918006187166498,-0.04234339336922905,0.3259186323510072,0.33433173055090226,-0.31938195358550625,-0.28168385235692384,-0.43072627310597933,-0.0006312985102631297,1.0116753994166894,21090.0,0.0
2013-10-03,21090.0,0.32308543077209956,0.33030216324148015,0.32624553532087724,0.3271284800872558,0.3439567749591131,-0.04918006187166498,-0.14736096770606916,0.3259186323510072,0.33414482561236825,-0.3120953846327573,-0.28168385235692384,-0.4285043389400016,0.7063178165661438,1.0116753994166894,21090.0,0.0
2013-10-04,21090.0,0.32308543077209956,0.324138834119817,0.32624553532087724,0.32993125886931063,0.3467613969857387,-0.04918006187166498,-0.14736096770606916,0.3259186323510072,0.3338644682045678,-0.3011655312036538,-0.28168385235692384,-0.4298728827029438,1.4132669316425506,1.0116753994166894,21090.0,0.0
2013-10-07,21090.0,0.32308543077209956,0.324138834119817,0.32624553532087724,0.32993125886931063,0.35237064103899,-0.04918006187166498,-0.14736096770606916,0.3259186323510072,0.3333972058582343,-0.28294910882184116,-0.28168385235692384,-0.44804141930090285,-1.4145295286630768,1.0116753994166894,21090.0,0.0
2013-10-08,21090.0,0.32308543077209956,0.324138834119817,0.3324098724636689,0.3355368164334203,0.34956601901236434,-0.04918006187166498,-0.3780494400178023,0.3250381054814666,0.3330233959811663,-0.30272693883636015,-0.3487469375018197,-0.4593370073999799,-0.70758041358667,1.0116753994166894,21090.0,0.0
2013-10-09,21090.0,0.32308543077209956,0.324138834119817,0.3324098724636689,0.3327340376513655,0.3411521529324874,-0.04918006187166498,-0.3780494400178023,0.324157578611925,0.3329299435118998,-0.3334346222800622,-0.5792086719554709,-0.45793515575973975,-0.0006312985102631297,1.0116753994166894,21075.0,-0.0007112375533428165
2013-10-10,21075.0,0.32308543077209956,0.324138834119817,0.32624553532087724,0.3271284800872558,0.3467613969857387,-0.4154629996434823,-0.30481263676869025,0.323557219382692,0.3325094074001991,-0.34046095662736003,-0.42207567084686815,-0.4562895090361208,0.7063178165661438,1.0116753994166894,21075.0,0.0
2013-10-11,21075.0,0.31888350269276705,0.324138834119817,0.32624553532087724,0.3271284800872558,0.3467613969857387,-0.04918006187166498,-0.30481263676869025,0.32295686015346,0.33208887128849834,-0.34748729097461817,-0.3763508401444993,-0.4566717032315474,1.4132669316425506,1.0116753994166894,21080.0,0.00023724792408066428
2013-10-14,21080.0,0.31888350269276705,0.324138834119817,0.32624553532087724,0.32993125886931063,0.3467613969857387,0.07300115058554577,-0.2523287470811499,0.3225566206673046,0.33171506141143137,-0.34852822939646216,-0.37635084014469533,-0.46176755218653676,-1.4145295286630768,1.0116753994166894,21080.0,0.0
2013-10-15,21080.0,0.3202841453858779,0.3199365642641376,0.32624553532087724,0.32993125886931063,0.3467613969857387,-0.04918006187166498,-0.2523287470811499,0.32215638118114925,0.33134125153436333,-0.34956916781826636,-0.38557652943245196,-0.4686604976443468,-0.70758041358667,1.0116753994166894,21100.0,0.0009487666034155598
2013-10-16,21100.0,0.3202841453858779,0.3199365642641376,0.32624553532087724,0.32993125886931063,0.35237064103899,0.4394288665032941,-0.042393188330988395,0.3225566206673046,0.33096744165729636,-0.31938195358550625,-0.32083577653329504,-0.5057670558966507,-0.0006312985102631297,1.0116753994166894,21090.0,-0.00047393364928909954
2013-10-17,21090.0,0.32588671615832115,0.3213373208826974,0.32624553532087724,0.33609737218983127,0.3467613969857387,-0.293252957846612,-0.14736096770606916,0.3225566206673046,0.3306870842494959,-0.30845210015640273,-0.32083577653329504,-0.521285430894166,0.7063178165661438,1.0116753994166894,21090.0,0.0
2013-10-18,21090.0,0.32308543077209956,0.3213373208826974,0.32624553532087724,0.33609737218983127,0.3467613969857387,-0.04918006187166498,-0.14736096770606916,0.3225566206673046,0.33040672684169536,-0.2975222467272992,-0.32083577653329504,-0.5397811885019697,1.4132669316425506,1.0116753994166894,21085.0,-0.0002370791844476055
2013-10-21,21085.0,0.32308543077209956,0.3269403473569366,0.3220425781780648,0.32993125886931063,0.3411521529324874,-0.17127437446227076,-0.042318478167738614,0.32295686015346,0.33026654813779516,-0.2764432436854454,-0.34692882670845215,-0.5413873950850178,-1.4145295286630768,1.0116753994166894,21080.0,-0.00023713540431586437
2013-10-22,21080.0,0.3216847880789887,0.324138834119817,0.3220425781780648,0.32993125886931063,0.33554290887923616,-0.17130332734648118,-0.09483972293690388,0.32315697989653763,0.33026654813779516,-0.26863620552179435,-0.37189189361493225,-0.5413873950850178,-0.70758041358667,1.0116753994166894,21080.0,0.0
2013-10-23,21080.0,0.3202841453858779,0.324138834119817,0.32344356389233564,0.32993125886931063,0.3439567749591131,-0.04918006187166498,-0.14736096770606916,0.32315697989653763,0.32998619072999463,-0.2577063520926908,-0.37189189361493225,-0.5494328022606181,-0.0006312985102631297,1.0116753994166894,21075.0,-0.00023719165085388995
2013-10-24,21075.0,0.3202841453858779,0.3227380775012572,0.32344356389233564,0.32993125886931063,0.33554290887923616,-0.17133229396540475,-0.19986975487448919,0.32295686015346,0.3299394644953609,-0.2636917480181447,-0.34692882670845215,-0.5466232440411153,0.7063178165661438,1.0116753994166894,21080.0,0.00023724792408066428
2013-10-25,21080.0,0.31888350269276705,0.3213373208826974,0.3290475067494189,0.32993125886931063,0.33554290887923616,0.07300115058554577,-0.3571970309307661,0.32215638118114925,0.3299394644953609,-0.29491990067274887,-0.42207567084774095,-0.5466232440411153,1.4132669316425506,1.0116753994166894,21075.0,-0.00023719165085388995
2013-10-28,21075.0,0.3202841453858779,0.3213373208826974,0.32624553532087724,0.32993125886931063,0.3383475309058618,-0.17133229396540475,-0.30481263676869025,0.32155602195191724,0.3297992857914607,-0.31287608844911047,-0.4310622577046429,-0.5422543603662529,-1.4145295286630768,1.0116753994166894,21080.0,0.00023724792408066428
2013-10-29,21080.0,0.31888350269276705,0.3199365642641376,0.32624553532087724,0.32993125886931063,0.3383475309058618,0.07300115058554577,-0.2523287470811499,0.3211557824657619,0.32970583332219416,-0.324846880300058,-0.4835805721397186,-0.5407756985748846,-0.70758041358667,1.0116753994166894,21080.0,0.0
2013-10-30,21080.0,0.3202841453858779,0.3213373208826974,0.32484454960660647,0.32572709069622835,0.3439567749591131,-0.04918006187166498,-0.19985730318202335,0.3209556627226842,0.3294254759143937,-0.3217240650346055,-0.511589393356168,-0.5517960273539841,-0.0006312985102631297,1.0116753994166894,21080.0,0.0
2013-10-31,21080.0,0.3202841453858779,0.3199365642641376,0.32344356389233564,0.32572709069622835,0.3411521529324874,-0.04918006187166498,-0.14736096770606916,0.3209556627226842,0.3292385709758597,-0.3144374960818566,-0.511589393356168,-0.5552540690430059,0.7063178165661438,1.0116753994166894,21080.0,0.0
2013-11-01,21080.0,0.3202841453858779,0.3213373208826974,0.32344356389233564,0.3271284800872558,0.33554290887923616,-0.04918006187166498,-0.14736096770606916,0.3209556627226842,0.3292385709758597,-0.3144374960818566,-0.511589393356168,-0.5552540690430059,1.4132669316425506,1.3034864670169612,21080.0,0.0
2013-11-04,21080.0,0.3202841453858779,0.3213373208826974,0.3220425781780648,0.3271284800872558,0.33554290887923616,-0.04918006187166498,-0.09483972293690388,0.3211557824657619,0.3292385709758597,-0.30663045791820553,-0.5268310032033676,-0.5552540690430059,-1.4145295286630768,1.3034864670169612,21070.0,-0.0004743833017077799
2013-11-05,21070.0,0.3202841453858779,0.3213373208826974,0.32344356389233564,0.3327340376513655,0.3383475309058618,-0.29348452605914455,-0.2523785420429092,0.3207555429796065,0.32905166603732666,-0.31495796529279846,-0.4701758628752111,-0.5491837363133821,-0.70758041358667,1.3034864670169612,21080.0,0.00047460844803037496
2013-11-06,21080.0,0.31748285999965625,0.3213373208826974,0.3220425781780648,0.32993125886931063,0.3383475309058618,0.19524035127834738,-0.09483972293690388,0.3209556627226842,0.32895821356805915,-0.3035076426527531,-0.4744533373478407,-0.5489516727484327,-0.0006312985102631297,1.3034864670169612,21080.0,0.0
2013-11-07,21080.0,0.3202841453858779,0.3213373208826974,0.32344356389233564,0.32993125886931063,0.3383475309058618,-0.04918006187166498,-0.14736096770606916,0.3209556627226842,0.3288647610987927,-0.2998643581763985,-0.4744533373478407,-0.5488854391769714,0.7063178165661438,1.3034864670169612,21080.0,0.0
2013-11-08,21080.0,0.3202841453858779,0.31853580764557776,0.32344356389233564,0.3285298694782832,0.3445176993644382,-0.04918006187166498,-0.14736096770606916,0.3209556627226842,0.3285657131971391,-0.288205847852032,-0.4744533373478407,-0.5686567416134007,1.4132669316425506,1.3034864670169612,21080.0,0.0
